id,url,header,endereço,area,comodos,banheiros,garagens,extras,preço,condomínio,Bairro,Retirado em
2510348214,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-300m2-venda-RS12600000-id-2510348214/,Apartamento com 4 Quartos para Venda/Aluguel 300m²,"Avenida Vieira Souto, 192 - Ipanema, Rio de Janeiro - RJ",300,4 Quartos,5 Banheiros,2 Vagas,Segurança 24h,"R$ 25.500 /mês
R$ 12.600.000",R$ 3.395,Ipanema,2021-04-14 10:36
2512199980,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-75m2-venda-RS950000-id-2512199980/,"Apartamento com 2 Quartos à Venda, 75m²","Rua Barão da Torre - Ipanema, Rio de Janeiro - RJ",75,2 Quartos,3 Banheiros,1 Vaga,"Elevador
Condomínio fechado",R$ 950.000,R$ 1.000,Ipanema,2021-04-14 10:36
https://www.vivareal.com.br/imoveis-lancamento/botanique-211-2495852276,https://www.vivareal.com.br/imoveis-lancamento/botanique-211-2495852276/,Botanique 211,"Rua Maria Angélica, 211 - Lagoa, Rio de Janeiro - RJ",114-256,3-4 Quartos,4-5 Banheiros,2 Vagas,,Sob Consulta,,Ipanema,2021-04-14 10:36
2514753877,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-282m2-venda-RS10000000-id-2514753877/,"Apartamento com 4 Quartos à Venda, 282m²","Avenida Vieira Souto - Ipanema, Rio de Janeiro - RJ",282,4 Quartos,2 Banheiros,2 Vagas,"Varanda
Elevador
Condomínio fechado
Playground
Área de serviço",R$ 10.000.000,R$ 4.480,Ipanema,2021-04-14 10:36
2516200147,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-167m2-venda-RS4400000-id-2516200147/,"Apartamento com 4 Quartos à Venda, 167m²","Rua Prudente de Morais - Ipanema, Rio de Janeiro - RJ",167,4 Quartos,4 Banheiros,2 Vagas,"Elevador
Playground
Área de serviço
Ar-condicionado
Aceita animais",R$ 4.400.000,R$ 1.800,Ipanema,2021-04-14 10:36
2498497841,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-127m2-venda-RS2699000-id-2498497841/,"Apartamento com 3 Quartos à Venda, 127m²","Rua Prudente de Morais, 564 - Ipanema, Rio de Janeiro - RJ",127,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Varanda
Churrasqueira
Elevador
Academia",R$ 2.699.000,,Ipanema,2021-04-14 10:36
2516091983,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-150m2-venda-RS3200000-id-2516091983/,"Apartamento com 3 Quartos à Venda, 150m²","Rua Joana Angélica - Ipanema, Rio de Janeiro - RJ",150,3 Quartos,3 Banheiros,1 Vaga,,R$ 3.200.000,R$ 2.400,Ipanema,2021-04-14 10:36
2498390202,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-267m2-venda-RS2800000-id-2498390202/,"Apartamento com 4 Quartos à Venda, 267m²","Rua Prudente de Morais, 241 - Ipanema, Rio de Janeiro - RJ",267,4 Quartos,5 Banheiros,2 Vagas,,R$ 2.800.000,R$ 3.300,Ipanema,2021-04-14 10:36
2516198861,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-100m2-venda-RS1690000-id-2516198861/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Prudente de Morais, 660 - Ipanema, Rio de Janeiro - RJ",100,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Área de serviço
Ar-condicionado
Aceita animais
Jardim",R$ 1.690.000,R$ 1.690,Ipanema,2021-04-14 10:36
2512209273,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-127m2-venda-RS1597000-id-2512209273/,"Apartamento com 2 Quartos à Venda, 127m²","Rua Nascimento Silva, 24 - Ipanema, Rio de Janeiro - RJ",127,2 Quartos,2 Banheiros,-- Vaga,,R$ 1.597.000,R$ 700,Ipanema,2021-04-14 10:36
https://www.vivareal.com.br/imoveis-lancamento/pinheiro-guimaraes-75-2473538781,https://www.vivareal.com.br/imoveis-lancamento/pinheiro-guimaraes-75-2473538781/,Pinheiro Guimarães 75,"Rua Pinheiro Guimarães, 75 - Botafogo, Rio de Janeiro - RJ",104-130,3-4 Quartos,1-2 Banheiros,1 Vaga,,Sob Consulta,,Ipanema,2021-04-14 10:36
2495501804,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-72m2-venda-RS780000-id-2495501804/,"Apartamento com 3 Quartos à Venda, 72m²","Rua Gomes Carneiro, 149 - Ipanema, Rio de Janeiro - RJ",72,3 Quartos,2 Banheiros,-- Vaga,"Piscina
Churrasqueira
Elevador
Espaço gourmet
Ar-condicionado",R$ 780.000,R$ 1.010,Ipanema,2021-04-14 10:36
2515176186,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-250m2-venda-RS4490000-id-2515176186/,"Apartamento com 4 Quartos à Venda, 250m²","Rua Farme de Amoedo - Ipanema, Rio de Janeiro - RJ",250,4 Quartos,3 Banheiros,2 Vagas,"Varanda
Elevador
Condomínio fechado
Área de serviço
Ar-condicionado",R$ 4.490.000,R$ 3.680,Ipanema,2021-04-14 10:36
2515442699,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-63m2-venda-RS699000-id-2515442699/,"Apartamento com 2 Quartos à Venda, 63m²","Rua Nascimento Silva - Ipanema, Rio de Janeiro - RJ",63,2 Quartos,2 Banheiros,-- Vaga,"Churrasqueira
Elevador
Academia
Ar-condicionado
Armário na cozinha",R$ 699.000,R$ 630,Ipanema,2021-04-14 10:36
2512708448,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-120m2-venda-RS1490000-id-2512708448/,"Apartamento com 3 Quartos à Venda, 120m²","Avenida Rainha Elizabeth da Bélgica - Ipanema, Rio de Janeiro - RJ",120,3 Quartos,3 Banheiros,1 Vaga,"Área de serviço
Ar-condicionado
Armário embutido
Armário na cozinha
Interfone",R$ 1.490.000,R$ 1.700,Ipanema,2021-04-14 10:36
2511934568,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-188m2-venda-RS5300000-id-2511934568/,"Apartamento com 3 Quartos à Venda, 188m²","Avenida Vieira Souto - Ipanema, Rio de Janeiro - RJ",188,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Área de serviço
Ar-condicionado
Armário embutido
Armário na cozinha",R$ 5.300.000,R$ 4.200,Ipanema,2021-04-14 10:36
2509626016,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-92m2-venda-RS1600000-id-2509626016/,"Apartamento com 3 Quartos à Venda, 92m²","Ipanema, Rio de Janeiro - RJ",92,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Playground
Área de serviço
Ar-condicionado
Armário embutido",R$ 1.600.000,R$ 1.900,Ipanema,2021-04-14 10:36
https://www.vivareal.com.br/imoveis-lancamento/flora-jardim-botanico-2504055036,https://www.vivareal.com.br/imoveis-lancamento/flora-jardim-botanico-2504055036/,Flora Jardim Botânico,"Rua Jardim Botânico, 548 - Jardim Botânico, Rio de Janeiro - RJ",41-255,1-3 Quartos,1 Banheiro,1-2 Vagas,,R$ 682.666,,Ipanema,2021-04-14 10:36
2513800483,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-201m2-venda-RS9500000-id-2513800483/,"Apartamento com 2 Quartos à Venda, 201m²","Avenida Vieira Souto - Ipanema, Rio de Janeiro - RJ",201,2 Quartos,4 Banheiros,2 Vagas,"Elevador
Condomínio fechado
Área de serviço
Ar-condicionado
Aceita animais",R$ 9.500.000,R$ 4.265,Ipanema,2021-04-14 10:36
2513847276,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-114m2-venda-RS1260000-id-2513847276/,"Apartamento com 3 Quartos à Venda, 114m²","Ipanema, Rio de Janeiro - RJ",114,3 Quartos,2 Banheiros,1 Vaga,,R$ 1.260.000,R$ 1.800,Ipanema,2021-04-14 10:36
2496887316,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-90m2-venda-RS1450000-id-2496887316/,Apartamento com 2 Quartos para Venda/Aluguel 90m²,"Avenida Rainha Elizabeth da Bélgica - Ipanema, Rio de Janeiro - RJ",90,2 Quartos,1 Banheiro,2 Vagas,"Ar-condicionado
Elevador","R$ 2.500 /mês
R$ 1.450.000",R$ 2.000,Ipanema,2021-04-14 10:36
2510600094,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-180m2-venda-RS3200000-id-2510600094/,"Apartamento com 4 Quartos à Venda, 180m²","Avenida Rainha Elizabeth da Bélgica - Ipanema, Rio de Janeiro - RJ",180,4 Quartos,3 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Ar-condicionado
Aceita animais",R$ 3.200.000,R$ 2.500,Ipanema,2021-04-14 10:36
2497083724,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-110m2-venda-RS1300000-id-2497083724/,"Apartamento com 3 Quartos à Venda, 110m²","Rua Visconde de Pirajá - Ipanema, Rio de Janeiro - RJ",110,3 Quartos,3 Banheiros,1 Vaga,"Área de serviço
Armário na cozinha
Interfone",R$ 1.300.000,R$ 960,Ipanema,2021-04-14 10:36
2511427905,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-200m2-venda-RS2700000-id-2511427905/,"Apartamento com 3 Quartos à Venda, 200m²","Rua Visconde de Pirajá, 234 - Ipanema, Rio de Janeiro - RJ",200,3 Quartos,4 Banheiros,2 Vagas,"Elevador
Condomínio fechado
Ar-condicionado
Aceita animais
Jardim",R$ 2.700.000,,Ipanema,2021-04-14 10:36
https://www.vivareal.com.br/imoveis-lancamento/quintas-292-2515987718,https://www.vivareal.com.br/imoveis-lancamento/quintas-292-2515987718/,Quintas 292,"Rua Lópes Quintas, 292 - Jardim Botânico, Rio de Janeiro - RJ",137,3-4 Quartos,3 Banheiros,1-2 Vagas,,R$ 2.390.000,,Ipanema,2021-04-14 10:36
2515972583,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-240m2-venda-RS2500000-id-2515972583/,"Apartamento com 4 Quartos à Venda, 240m²","Avenida Rainha Elizabeth da Bélgica - Ipanema, Rio de Janeiro - RJ",240,4 Quartos,4 Banheiros,1 Vaga,,R$ 2.500.000,R$ 2.500,Ipanema,2021-04-14 10:36
2513094598,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-186m2-venda-RS11000000-id-2513094598/,"Apartamento com 4 Quartos à Venda, 186m²","Avenida Vieira Souto - Ipanema, Rio de Janeiro - RJ",186,4 Quartos,1 Banheiro,3 Vagas,"Elevador
Playground
Jardim",R$ 11.000.000,R$ 4.172,Ipanema,2021-04-14 10:36
2515767073,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipanema-zona-sul-rio-de-janeiro-38m2-venda-RS650000-id-2515767073/,"Apartamento com Quarto à Venda, 38m²","Rua Visconde de Pirajá - Ipanema, Rio de Janeiro - RJ",38,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Ar-condicionado
Interfone",R$ 650.000,R$ 630,Ipanema,2021-04-14 10:36
2513823729,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-123m2-venda-RS2050000-id-2513823729/,"Apartamento com 3 Quartos à Venda, 123m²","Rua Desembargador Renato Tavares - Ipanema, Rio de Janeiro - RJ",123,3 Quartos,2 Banheiros,1 Vaga,"Área de serviço
Armário na cozinha
Interfone",R$ 2.050.000,R$ 3.200,Ipanema,2021-04-14 10:36
2508417501,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-110m2-venda-RS1050000-id-2508417501/,"Apartamento com 2 Quartos à Venda, 110m²","Rua Barão da Torre - Ipanema, Rio de Janeiro - RJ",110,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Armário embutido
Armário na cozinha
Interfone
Sala de jantar",R$ 1.050.000,R$ 1.600,Ipanema,2021-04-14 10:36
2461467304,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-173m2-venda-RS4900000-id-2461467304/,"Apartamento com 4 Quartos à Venda, 173m²","Avenida Vieira Souto - Ipanema, Rio de Janeiro - RJ",173,4 Quartos,4 Banheiros,2 Vagas,"Piscina
Varanda
Elevador
Academia
Playground",R$ 4.900.000,R$ 3.000,Ipanema,2021-04-14 10:36
https://www.vivareal.com.br/imoveis-lancamento/igara-lancamento-2501612694,https://www.vivareal.com.br/imoveis-lancamento/igara-lancamento-2501612694/,IGARA- Lançamento,"Rua Igarapava - Leblon, Rio de Janeiro - RJ",87-214,2-3 Quartos,2-4 Banheiros,1 Vaga,,Sob Consulta,,Ipanema,2021-04-14 10:36
2509007303,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-110m2-venda-RS1750000-id-2509007303/,"Apartamento com 3 Quartos à Venda, 110m²","Rua Visconde de Pirajá, 174 - Ipanema, Rio de Janeiro - RJ",110,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Ar-condicionado
Aceita animais",R$ 1.750.000,R$ 1.077,Ipanema,2021-04-14 10:36
2507317969,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-120m2-venda-RS1790000-id-2507317969/,"Apartamento com 3 Quartos à Venda, 120m²","Rua Visconde de Pirajá - Ipanema, Rio de Janeiro - RJ",120,3 Quartos,3 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Lavanderia",R$ 1.790.000,R$ 1.360,Ipanema,2021-04-14 10:36
2508291739,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-110m2-venda-RS1390000-id-2508291739/,"Apartamento com 3 Quartos à Venda, 110m²","Rua Visconde de Pirajá, 168 - Ipanema, Rio de Janeiro - RJ",110,3 Quartos,3 Banheiros,1 Vaga,,R$ 1.390.000,R$ 1.300,Ipanema,2021-04-14 10:36
2514741446,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-154m2-venda-RS2600000-id-2514741446/,"Apartamento com 3 Quartos à Venda, 154m²","Ipanema, Rio de Janeiro - RJ",154,3 Quartos,3 Banheiros,3 Vagas,Interfone,R$ 2.600.000,R$ 2.250,Ipanema,2021-04-14 10:36
2496757717,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-80m2-venda-RS1750000-id-2496757717/,"Apartamento com 2 Quartos à Venda, 80m²","Rua Redentor, 299 - Ipanema, Rio de Janeiro - RJ",80,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Área de serviço
Ar-condicionado
Conexão à internet",R$ 1.750.000,R$ 1.300,Ipanema,2021-04-14 10:37
2512892491,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-118m2-venda-RS1150000-id-2512892491/,"Apartamento com 3 Quartos à Venda, 118m²","Rua Visconde de Pirajá - Ipanema, Rio de Janeiro - RJ",118,3 Quartos,2 Banheiros,-- Vaga,"Mobiliado
Elevador
Área de serviço
Armário embutido
Armário na cozinha",R$ 1.150.000,R$ 1.431,Ipanema,2021-04-14 10:37
https://www.vivareal.com.br/imoveis-lancamento/haus34-2500958988,https://www.vivareal.com.br/imoveis-lancamento/haus34-2500958988/,Haus34,"Rua Assis Bueno, 34 - Botafogo, Rio de Janeiro - RJ",353,4 Quartos,6 Banheiros,3-4 Vagas,,R$ 2.998.000,,Ipanema,2021-04-14 10:37
2499353265,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-250m2-venda-RS5250000-id-2499353265/,"Apartamento com 4 Quartos à Venda, 250m²","Rua Prudente de Morais, 421 - Ipanema, Rio de Janeiro - RJ",250,4 Quartos,3 Banheiros,2 Vagas,,R$ 5.250.000,R$ 3.690,Ipanema,2021-04-14 10:37
2511723389,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-170m2-venda-RS1650000-id-2511723389/,"Apartamento com 4 Quartos à Venda, 170m²","Rua Visconde de Pirajá - Ipanema, Rio de Janeiro - RJ",170,4 Quartos,2 Banheiros,-- Vaga,"Segurança 24h
Escritório
Cozinha
Interfone",R$ 1.650.000,R$ 1.573,Ipanema,2021-04-14 10:37
2516134678,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-240m2-venda-RS7900000-id-2516134678/,"Apartamento com 3 Quartos à Venda, 240m²","Rua Farme de Amoedo - Ipanema, Rio de Janeiro - RJ",240,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Condomínio fechado
Ar-condicionado
Aceita animais",R$ 7.900.000,R$ 3.000,Ipanema,2021-04-14 10:37
2507279881,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-164m2-venda-RS4400000-id-2507279881/,"Apartamento com 4 Quartos à Venda, 164m²","Rua Prudente de Morais - Ipanema, Rio de Janeiro - RJ",164,4 Quartos,3 Banheiros,1 Vaga,"Elevador
Ar-condicionado
Salão de festas",R$ 4.400.000,R$ 2.830,Ipanema,2021-04-14 10:37
2500914979,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipanema-zona-sul-rio-de-janeiro-46m2-venda-RS650000-id-2500914979/,"Apartamento com Quarto à Venda, 46m²","Rua Visconde de Pirajá, 22 - Ipanema, Rio de Janeiro - RJ",46,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Segurança 24h
Interfone",R$ 650.000,R$ 800,Ipanema,2021-04-14 10:37
2507736121,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-106m2-venda-RS1000000-id-2507736121/,"Apartamento com 2 Quartos à Venda, 106m²","Rua Barão da Torre, 116 - Ipanema, Rio de Janeiro - RJ",106,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Quintal
Condomínio fechado
Área de serviço
Ar-condicionado",R$ 1.000.000,R$ 1.600,Ipanema,2021-04-14 10:37
2511441422,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-187m2-venda-RS4000000-id-2511441422/,"Apartamento com 4 Quartos à Venda, 187m²","Rua Aníbal de Mendonça - Ipanema, Rio de Janeiro - RJ",187,4 Quartos,4 Banheiros,2 Vagas,"Varanda
Elevador
Varanda gourmet
Condomínio fechado
Playground",R$ 4.000.000,R$ 2.450,Ipanema,2021-04-14 10:37
https://www.vivareal.com.br/imoveis-lancamento/contemporaneo-2442421250,https://www.vivareal.com.br/imoveis-lancamento/contemporaneo-2442421250/,Contemporâneo,"Rua Marquês de São Vicente, 146 - Gávea, Rio de Janeiro - RJ",88-132,2-3 Quartos,2 Banheiros,1-2 Vagas,,R$ 1.769.000,,Ipanema,2021-04-14 10:37
2508651084,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-174m2-venda-RS3200000-id-2508651084/,"Apartamento com 4 Quartos à Venda, 174m²","Rua Barão da Torre - Ipanema, Rio de Janeiro - RJ",174,4 Quartos,1 Banheiro,2 Vagas,"Elevador
Área de serviço
Ar-condicionado
Interfone",R$ 3.200.000,R$ 1.800,Ipanema,2021-04-14 10:37
2515444377,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-300m2-venda-RS5100000-id-2515444377/,"Apartamento com 4 Quartos à Venda, 300m²","Avenida Vieira Souto - Ipanema, Rio de Janeiro - RJ",300,4 Quartos,5 Banheiros,2 Vagas,"Elevador
Garagem
Área de serviço
Ar-condicionado
Armário embutido",R$ 5.100.000,R$ 3.395,Ipanema,2021-04-14 10:37
2501510504,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-88m2-venda-RS1695000-id-2501510504/,"Apartamento com 3 Quartos à Venda, 88m²","Ipanema, Rio de Janeiro - RJ",88,3 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Condomínio fechado
Ar-condicionado
Jardim",R$ 1.695.000,R$ 1.150,Ipanema,2021-04-14 10:37
2509163316,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipanema-zona-sul-rio-de-janeiro-55m2-venda-RS800000-id-2509163316/,"Apartamento com Quarto à Venda, 55m²","Rua Paul Redfern - Ipanema, Rio de Janeiro - RJ",55,1 Quarto,1 Banheiro,-- Vaga,"Interfone
Vista exterior",R$ 800.000,R$ 700,Ipanema,2021-04-14 10:37
2514270945,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-85m2-venda-RS3400000-id-2514270945/,"Apartamento com 2 Quartos à Venda, 85m²","Rua Prudente de Morais, 1375 - Ipanema, Rio de Janeiro - RJ",85,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Varanda
Mobiliado
Churrasqueira
Elevador",R$ 3.400.000,R$ 4.450,Ipanema,2021-04-14 10:37
2516222250,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-241m2-venda-RS8320000-id-2516222250/,"Apartamento com 3 Quartos à Venda, 241m²","Avenida Epitácio Pessoa - Ipanema, Rio de Janeiro - RJ",241,3 Quartos,4 Banheiros,4 Vagas,"Varanda
Elevador
Academia
Varanda gourmet
Condomínio fechado",R$ 8.320.000,R$ 3.300,Ipanema,2021-04-14 10:37
https://www.vivareal.com.br/imoveis-lancamento/you-botafogo-2500951962,https://www.vivareal.com.br/imoveis-lancamento/you-botafogo-2500951962/,YOU BOTAFOGO,"Rua Real Grandeza, 96 - Botafogo, Rio de Janeiro - RJ",66-97,2-3 Quartos,1 Banheiro,1-2 Vagas,,R$ 1.040.700,,Ipanema,2021-04-14 10:37
2510447082,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-90m2-venda-RS889000-id-2510447082/,"Apartamento com 2 Quartos à Venda, 90m²","Rua Barão da Torre - Ipanema, Rio de Janeiro - RJ",90,2 Quartos,2 Banheiros,-- Vaga,"Elevador
Área de serviço
Ar-condicionado
Aceita animais
Interfone",R$ 889.000,R$ 1.600,Ipanema,2021-04-14 10:37
2500914978,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipanema-zona-sul-rio-de-janeiro-46m2-venda-RS775000-id-2500914978/,"Apartamento com Quarto à Venda, 46m²","Rua Visconde de Pirajá, 22 - Ipanema, Rio de Janeiro - RJ",46,1 Quarto,1 Banheiro,-- Vaga,"Segurança 24h
Interfone",R$ 775.000,R$ 800,Ipanema,2021-04-14 10:37
2514312662,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-280m2-venda-RS11900000-id-2514312662/,"Apartamento com 4 Quartos à Venda, 280m²","Ipanema, Rio de Janeiro - RJ",280,4 Quartos,3 Banheiros,3 Vagas,,R$ 11.900.000,R$ 3.000,Ipanema,2021-04-14 10:37
2509867778,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ipanema-zona-sul-rio-de-janeiro-com-garagem-80m2-venda-RS1800000-id-2509867778/,"Apartamento com 2 Quartos à Venda, 80m²","Rua Prudente de Morais - Ipanema, Rio de Janeiro - RJ",80,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Varanda
Mobiliado
Elevador
Área de serviço",R$ 1.800.000,,Ipanema,2021-04-14 10:37
2513713481,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipanema-zona-sul-rio-de-janeiro-38m2-venda-RS650000-id-2513713481/,"Apartamento com Quarto à Venda, 38m²","Rua Visconde de Pirajá - Ipanema, Rio de Janeiro - RJ",38,1 Quarto,1 Banheiro,-- Vaga,Interfone,R$ 650.000,R$ 630,Ipanema,2021-04-14 10:37
